"ROLE_PERMISSION_ID";"ROLE_ID";"PERMISSION_ID";"IS_ACTIVE";"CREATED_DATE";"UPDATED_DATE";"CREATED_BY";"UPDATED_BY";"VERSION"
"3b80ed90cd51eb5bd13bac746cba83b7";"d561f5324cf599a722a7743cf3deac17";"b451c9e73a044b6c9de6d52930a69a46";"Y";"";"";"";"";0.0
"3d31e2260f29fc08ae93ad9716083c1d";"dfc40fef99dc8d3fc3991872b06532bc";"a573e82e53d6661d9bc3d9b6ce5454df";"Y";"";"";"";"";0.0
"3e1b4343e873be6071b80809d8742bec";"d561f5324cf599a722a7743cf3deac17";"1dc36c8eda8fb9447e7f6fe179b524f2";"Y";"";"";"";"";0.0
"4065d80be358afa2aa7aeaf9f2f98770";"d561f5324cf599a722a7743cf3deac17";"85162b32472d4250dc4d8cb0bddbd969";"Y";"";"";"";"";0.0
"40f68af22bdd9a65ee63994a889fbe34";"d561f5324cf599a722a7743cf3deac17";"11a01cb8ee1007552b977ec2f3969c23";"Y";"";"";"";"";0.0
"41b126b5ca73773affaa4de2efa75706";"d561f5324cf599a722a7743cf3deac17";"3acb35bfac02bda1741837e3731c9513";"Y";"";"";"";"";0.0
"42033c61a0f45e326903c83652654b68";"d561f5324cf599a722a7743cf3deac17";"31cc0e7e9e8b6a1b28d0150f544f5010";"Y";"";"";"";"";0.0
"4255cd9c90f10b8886568daf11cf380b";"dfc40fef99dc8d3fc3991872b06532bc";"952904be1b3e115c2d906afc8796321c";"Y";"";"";"";"";0.0
"42902736ece736fa1e5fae566d8c309a";"dfc40fef99dc8d3fc3991872b06532bc";"dfcd642430ff61f516413e4e597e5de0";"Y";"";"";"";"";0.0
"42d4abdd5dc0589ab57c5bcd691abe93";"d561f5324cf599a722a7743cf3deac17";"22882112e5804e93230d3362f214094d";"Y";"";"";"";"";0.0
"43fe8e838df7e2b7888930a191ab0ea8";"dfc40fef99dc8d3fc3991872b06532bc";"b8c71d3b5ade9aeac939b0ea60b05800";"Y";"";"";"";"";0.0
"44b804624d6c445140074e29b74a476a";"dfc40fef99dc8d3fc3991872b06532bc";"fe8e0c825613db3c7132848d4be266cd";"Y";"";"";"";"";0.0
"456bb6261873608e29e81ff823b2487a";"dfc40fef99dc8d3fc3991872b06532bc";"7ed1df43b0a16780f22986d4a456ac40";"Y";"";"";"";"";0.0
"45cf87a6565ca2de698f76c92a63e225";"dfc40fef99dc8d3fc3991872b06532bc";"47fafbc91be65e501147745766b66089";"Y";"";"";"";"";0.0
"46d42d239e24a3e71f36b8f1cc030265";"d561f5324cf599a722a7743cf3deac17";"ae4d802a34f876ff9f1ddb5d79b432c6";"Y";"";"";"";"";0.0
"46def8a511d528a4389e226b2d75c2ec";"dfc40fef99dc8d3fc3991872b06532bc";"80807556af0c6681a6217823c3be1422";"Y";"";"";"";"";0.0
"4804e5e10787effe64c3d7a057a3a1e7";"dfc40fef99dc8d3fc3991872b06532bc";"47bd11df782d1115919ab526d7e428e8";"Y";"";"";"";"";0.0
"4a55e918bd69026f951f94d2335820fb";"dfc40fef99dc8d3fc3991872b06532bc";"bde168c849b5f56b76e3da54fef25feb";"Y";"";"";"";"";0.0
"4ab59a54105f7c272dcaad40cd54dda5";"d561f5324cf599a722a7743cf3deac17";"0feb78698862af40fb5fada0b944cc69";"Y";"";"";"";"";0.0
"4b6d5cae5e0d339e247c731ede199e38";"dfc40fef99dc8d3fc3991872b06532bc";"13f579db255622e43c360e8882fd85bb";"Y";"";"";"";"";0.0
"4c81ce2e86a332f06a1d5fdd6c2f3351";"d561f5324cf599a722a7743cf3deac17";"8d8257d46802dbc6bf9a4c2226b7106a";"Y";"";"";"";"";0.0
"4db2bcf63e0af33be99c8e35d592df81";"d561f5324cf599a722a7743cf3deac17";"bb5189cd87ce9bce1bd6a53619e13d01";"Y";"";"";"";"";0.0
"4e224d1894907183b1fc6b3cbe367697";"d561f5324cf599a722a7743cf3deac17";"fdd39482564cfdacee6125ca9ebcd4ec";"Y";"";"";"";"";0.0
"4ffac1760c5c37985a4aaa7935de1512";"dfc40fef99dc8d3fc3991872b06532bc";"d746dd49ad63ca1e546a73aea186057d";"Y";"";"";"";"";0.0
"500daca02814a61512e02fdadd00610c";"dfc40fef99dc8d3fc3991872b06532bc";"e50ad4b4313a92c76501a0c6f682d0e3";"Y";"";"";"";"";0.0
"5168f460c0b1c4d639e93376225a6703";"d561f5324cf599a722a7743cf3deac17";"9168ebcc0d51e412228eed4e352c8004";"Y";"";"";"";"";0.0
"530aed069bb747482958b0ad45ba9d3a";"dfc40fef99dc8d3fc3991872b06532bc";"4577231f2239d185037573800cae49a5";"Y";"";"";"";"";0.0
"546459728f5203851a2eb9ba89e499b6";"dfc40fef99dc8d3fc3991872b06532bc";"d9984072eac19f73ba25fc28ec4ec0fd";"Y";"";"";"";"";0.0
"54e80cde21ff7e405986cad527898b0a";"dfc40fef99dc8d3fc3991872b06532bc";"b5c6e8082bfc91eb1e885ff83d81639a";"Y";"";"";"";"";0.0
"551a10ff7f0119d81ade70d097855245";"dfc40fef99dc8d3fc3991872b06532bc";"758443d5e8ade6d82bf22a075ccf4fb7";"Y";"";"";"";"";0.0
"56ca8faa2b07e3b85ebb1bd3f29ce39d";"dfc40fef99dc8d3fc3991872b06532bc";"195c3f2c5a53c04cf5cc34a6e1475949";"Y";"";"";"";"";0.0
"5a073680cdfeae3bd84b75c776d8f109";"d561f5324cf599a722a7743cf3deac17";"e488d84474ce0df63f006814da654ffb";"Y";"";"";"";"";0.0
"5a1d69415ab2a92b9213056e74bc1346";"d561f5324cf599a722a7743cf3deac17";"c2f68cdde60a243778a5e85a4d6fed4e";"Y";"";"";"";"";0.0
"5ae9d66dd8dd5d391efe1010af28b5a6";"dfc40fef99dc8d3fc3991872b06532bc";"dcdf0f3ad7cfd287d4803b08831e37ca";"Y";"";"";"";"";0.0
"5b0ab6d711bbd5957d11d0542567bc1c";"d561f5324cf599a722a7743cf3deac17";"e295b976a05e874638eb1994335f34f7";"Y";"";"";"";"";0.0
"5b752899f86e7717212a5187ed7fad3f";"d561f5324cf599a722a7743cf3deac17";"0e9ba523527e3f3a027445ddd6907018";"Y";"";"";"";"";0.0
"5bb38029390cba821aa043b2684657c3";"d561f5324cf599a722a7743cf3deac17";"f8c31e7397323597c14583235ff2c025";"Y";"";"";"";"";0.0
"5bd254fbfbbe1c7108afab33b20ffb25";"d561f5324cf599a722a7743cf3deac17";"0208f8e9ffb17f4fab20ba9b19fd7e58";"Y";"";"";"";"";0.0
"5c3f8e0252e1356d71f53a78f679e89b";"dfc40fef99dc8d3fc3991872b06532bc";"2dbcdc704b4c66e158a7aaeb94522634";"Y";"";"";"";"";0.0
"5c49400cd1700f3da195f77762a2f344";"dfc40fef99dc8d3fc3991872b06532bc";"b9b675f10c4c7b019b7435cf1ecc25a3";"Y";"";"";"";"";0.0
"5ee08c0aad875c49951cd26ddd7fa682";"dfc40fef99dc8d3fc3991872b06532bc";"33d70f70f2c274d5be1389d641bf9fa8";"Y";"";"";"";"";0.0
"60a514577ee63c424643f3130b76ac06";"dfc40fef99dc8d3fc3991872b06532bc";"692114e3fbaf54dcb433a26577394208";"Y";"";"";"";"";0.0
"60eff24ca9667d7f1e11388a40197bd8";"d561f5324cf599a722a7743cf3deac17";"f5fd5062316456fb767d5ce550f8fe94";"Y";"";"";"";"";0.0
"60fff7b281a1872b45c6b5fb78566c0d";"dfc40fef99dc8d3fc3991872b06532bc";"adea9f9f5d158b839a6084575a2a09cb";"Y";"";"";"";"";0.0
"615087f350e395d0d86ba22486329581";"dfc40fef99dc8d3fc3991872b06532bc";"a63c531c450efa6d518543bead3d9483";"Y";"";"";"";"";0.0
"61701600cb1b521b16b769424db5faf3";"d561f5324cf599a722a7743cf3deac17";"3a3c18a15bbefa675ae1d21d38681be2";"Y";"";"";"";"";0.0
"62968ed260aa380d47139b89dadbde32";"d561f5324cf599a722a7743cf3deac17";"b75d850f87295f4a6e96da1d4e51ffa2";"Y";"";"";"";"";0.0
"62d1a1b53796d9ac0fc4e3c96792d068";"dfc40fef99dc8d3fc3991872b06532bc";"0d6111427972cb2fca4309c5be540b43";"Y";"";"";"";"";0.0
"637cb26e21fe1e46d7ba2cf4e30d0104";"dfc40fef99dc8d3fc3991872b06532bc";"364a242e699c8fbb86b8a571964f6a84";"Y";"";"";"";"";0.0
"63cbfca1846d209f0df3628ae440a9c5";"d561f5324cf599a722a7743cf3deac17";"319d03cfeba4dd2ec2bca25a544bc622";"Y";"";"";"";"";0.0
"656cb288f11b0049946d894632dc16ed";"d561f5324cf599a722a7743cf3deac17";"ba72231882e869675eb6f5e12ca63366";"Y";"";"";"";"";0.0
"68233d5fdfff65b9d0213937a38dd463";"dfc40fef99dc8d3fc3991872b06532bc";"747a26d0fbb49d3ff8629312b1e8b703";"Y";"";"";"";"";0.0
"6896690e74f0ea9340899f5147096493";"d561f5324cf599a722a7743cf3deac17";"fb3b6ff5906c0d897ccefa61293b9b62";"Y";"";"";"";"";0.0
"69e8f5885d6613ffb898521ee16ba532";"dfc40fef99dc8d3fc3991872b06532bc";"94349a130959a2a350a58cbd9b30b4cd";"Y";"";"";"";"";0.0
"6a4250cfa2dfa2d7c83ac63cb50a11b6";"dfc40fef99dc8d3fc3991872b06532bc";"b8f9a49d887f54fa61410b67f1605cc3";"Y";"";"";"";"";0.0
"6acd286b6e1f946003d24765735a7b0b";"dfc40fef99dc8d3fc3991872b06532bc";"46efaa8d0bee2f4df5e4b89817fc0bbd";"Y";"";"";"";"";0.0
"6b0df2ca999b69ec4f1db62a556732da";"d561f5324cf599a722a7743cf3deac17";"48ccb440ab028d312a9a0e2779f4e0cb";"Y";"";"";"";"";0.0
"6b6ff49cad9ecdc9f1148d0d08d730a5";"dfc40fef99dc8d3fc3991872b06532bc";"42b7e232018660f045d83ebdccd182d7";"Y";"";"";"";"";0.0
"6bb8dd3bae70504491d77b481baf7cc3";"dfc40fef99dc8d3fc3991872b06532bc";"8a05ac9f3c95dcd2b792b6c8e474cf26";"Y";"";"";"";"";0.0
"6c28fb75db6c5759f5816e66d9d902ce";"dfc40fef99dc8d3fc3991872b06532bc";"df063f8fd421cdd88ded3e1acb50489b";"Y";"";"";"";"";0.0
"6c3a5ffd18b1c9fc48473d2367395341";"d561f5324cf599a722a7743cf3deac17";"64cfa1dfe6082d2cfd30b428ae530c32";"Y";"";"";"";"";0.0
"6cc61e58bdf851935462d9b1670ebcd2";"dfc40fef99dc8d3fc3991872b06532bc";"71cb7f6c373309c8af89e44dabcc049c";"Y";"";"";"";"";0.0
"6d0d663de07f850ea278c632caa483c3";"dfc40fef99dc8d3fc3991872b06532bc";"9253f38474faa3c5060e26d5de0f4880";"Y";"";"";"";"";0.0
"6d2bd5702757bbbbdb9c2d9ca317490e";"dfc40fef99dc8d3fc3991872b06532bc";"adfe72bc3e37d99437055d93f0e2d0d4";"Y";"";"";"";"";0.0
"6e15b3ea959cee9020fd5edb51714c3c";"d561f5324cf599a722a7743cf3deac17";"2cf65035c2c61fc8cdc766b8023cc905";"Y";"";"";"";"";0.0
"6f7b562d449cb92873c88851c08a1eb5";"dfc40fef99dc8d3fc3991872b06532bc";"1e147917792288af9fa3f6766d346f36";"Y";"";"";"";"";0.0
"6ffd7468fc115d3c02f654a7816e5c37";"d561f5324cf599a722a7743cf3deac17";"586b45951dd1f1d14257a43a1c02777a";"Y";"";"";"";"";0.0
"7064a5b8f078dd8cb82c490c6b077174";"dfc40fef99dc8d3fc3991872b06532bc";"a8d26ad3222481ca2415682320e6133a";"Y";"";"";"";"";0.0
"70e4fe1f154cb71e2ccec698e1722803";"dfc40fef99dc8d3fc3991872b06532bc";"6d7ac1092ec55c251e10d8c863b45629";"Y";"";"";"";"";0.0
"75bcf5cfa1ac7af097b31eb646d52145";"dfc40fef99dc8d3fc3991872b06532bc";"64a9d79164663196a3c4950339546788";"Y";"";"";"";"";0.0
"7801e7266d639f05b3c91c6da54c0288";"d561f5324cf599a722a7743cf3deac17";"3c1163c1945f114a94897ed34b3ee1cd";"Y";"";"";"";"";0.0
"7802da1366aa9d266bf8b3004fc6cfae";"dfc40fef99dc8d3fc3991872b06532bc";"1384f43d3e237aca7e3dd5dfaf0b6d2c";"Y";"";"";"";"";0.0
"790546deb25bebfbdfd230520e0ed602";"dfc40fef99dc8d3fc3991872b06532bc";"97145ff85d187928380039e5a6e1b72d";"Y";"";"";"";"";0.0
"79428117866dd256c251f584ecdc12e4";"dfc40fef99dc8d3fc3991872b06532bc";"2e7148a5b817ea46791c507035ff5d17";"Y";"";"";"";"";0.0
"7a5f173ae525dbefd2abf8d0fa679905";"d561f5324cf599a722a7743cf3deac17";"1db60d36577ed67c407f96d020cef2cc";"Y";"";"";"";"";0.0
"7c72a5ce5175e77a2cc86186432a5b24";"dfc40fef99dc8d3fc3991872b06532bc";"c4d69b4cf374351b432af7ddf3974d98";"Y";"";"";"";"";0.0
"7c7e3f4ccf46f54087e4cc72bf9bae59";"dfc40fef99dc8d3fc3991872b06532bc";"b39654389fe73576c9bf576de8ea441c";"Y";"";"";"";"";0.0
"7cffeb62df4216ddb9a5cd15b44ab151";"dfc40fef99dc8d3fc3991872b06532bc";"f1b053a20308b4c71af9c3e3a25c77dd";"Y";"";"";"";"";0.0
"7f536fdf53011a5f66727b1320b4cf17";"dfc40fef99dc8d3fc3991872b06532bc";"fc8da21ee3f88db4f08e6e6a34f65024";"Y";"";"";"";"";0.0
"7f8194f9ac790893281e512cb16a2396";"d561f5324cf599a722a7743cf3deac17";"7a01cff3af56acf63944472d9754feaa";"Y";"";"";"";"";0.0
"7f985194a077fb60e7bc9c81906547c2";"d561f5324cf599a722a7743cf3deac17";"439844390882cc1ad0fd52d3fa6cdd3c";"Y";"";"";"";"";0.0
"8090db5c654ac5cbcea6b521ef6218e0";"dfc40fef99dc8d3fc3991872b06532bc";"8cf805eaed1da781fcf3bc3756e009e8";"Y";"";"";"";"";0.0
"80ef5e09fedb8e477cd6f0bf5e5e9ceb";"dfc40fef99dc8d3fc3991872b06532bc";"cac735855cf687c08a75f8891497c2c0";"Y";"";"";"";"";0.0
"82b2ad82aa11b850bdef8c4e0d65cc06";"d561f5324cf599a722a7743cf3deac17";"d48c6034b7d34bac6c3adc4cf00d42e1";"Y";"";"";"";"";0.0
